,0,1,2,3,4,5,6,7,8,9
0,455140,45668,234,0,62,32,0,0,3,70
1,10698,392610,16739,2333,39,3,69,1,1,5
2,0,6041,39322,1899,0,0,301,59,0,0
3,0,232,1171,19076,0,0,481,161,0,0
4,2325,1146,8,0,368,0,0,0,20,18
5,1807,187,2,0,0,0,0,0,0,0
6,0,0,193,312,0,0,904,15,0,0
7,0,0,0,173,0,0,24,33,0,0
8,9,3,0,0,0,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
