,0,1,2,3,4,5,6,7,8,9
0,498158,2672,0,0,179,94,0,0,4,102
1,3433,417894,1075,13,5,20,0,0,5,53
2,0,5199,41921,472,0,0,5,25,0,0
3,0,164,1464,19425,0,0,11,57,0,0
4,3018,144,0,0,690,3,0,0,5,25
5,1974,18,0,0,2,2,0,0,0,0
6,0,0,295,207,0,0,911,11,0,0
7,0,0,0,197,0,0,12,21,0,0
8,8,2,0,0,2,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
