,0,1,2,3,4,5,6,7,8,9
0,497393,3081,0,0,680,10,0,0,7,38
1,6467,414083,1840,28,48,0,0,0,6,26
2,0,3094,43816,643,0,0,69,0,0,0
3,0,7,448,20556,0,0,83,27,0,0
4,1068,210,0,0,2566,0,0,0,18,23
5,1971,14,0,0,7,3,0,0,0,1
6,0,0,158,195,0,0,1059,12,0,0
7,0,0,0,186,0,0,8,36,0,0
8,2,0,0,0,10,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
