,0,1,2,3,4,5,6,7,8,9
0,497691,2235,0,0,463,780,0,0,14,26
1,2343,419166,628,105,229,22,0,0,0,5
2,0,2700,44631,268,0,0,12,11,0,0
3,0,47,99,20866,0,0,66,43,0,0
4,1602,163,0,0,2070,8,0,0,28,14
5,1967,17,0,0,3,9,0,0,0,0
6,0,0,302,156,0,0,966,0,0,0
7,0,0,3,145,0,0,34,48,0,0
8,5,1,0,0,6,0,0,0,0,0
9,1,2,0,0,0,0,0,0,0,0
