,0,1,2,3,4,5,6,7,8,9
0,488422,10031,0,0,2734,16,0,0,3,3
1,4668,411417,5996,358,44,0,5,0,9,1
2,0,3860,41590,2063,0,0,109,0,0,0
3,0,60,1322,19410,0,0,263,66,0,0
4,950,256,0,0,2673,0,0,0,2,4
5,1923,60,0,0,12,1,0,0,0,0
6,0,0,295,244,0,0,885,0,0,0
7,0,0,0,179,0,0,13,38,0,0
8,3,0,0,0,9,0,0,0,0,0
9,1,1,0,0,1,0,0,0,0,0
