,0,1,2,3,4,5,6,7,8,9
0,495202,4801,0,0,798,166,0,0,9,233
1,13431,405371,3062,363,193,13,33,2,28,2
2,0,5966,40236,462,0,0,885,73,0,0
3,0,290,517,19545,0,0,666,103,0,0
4,1302,356,0,0,2194,6,0,0,10,17
5,1972,17,0,0,3,3,0,0,0,1
6,0,0,176,73,0,0,1159,16,0,0
7,0,0,3,142,0,0,40,45,0,0
8,5,1,0,0,6,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
