,0,1,2,3,4,5,6,7,8,9
0,495118,5951,0,0,77,6,0,0,17,40
1,4093,415390,1957,1028,16,1,1,0,10,2
2,0,3438,41819,2254,0,0,111,0,0,0
3,0,96,262,20662,0,0,101,0,0,0
4,2690,206,0,0,923,0,0,0,52,14
5,1975,21,0,0,0,0,0,0,0,0
6,0,0,130,333,0,0,961,0,0,0
7,0,0,0,160,0,0,34,36,0,0
8,5,1,0,0,6,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
