,0,1,2,3,4,5,6,7,8,9
0,486877,12314,0,0,1671,328,0,0,7,12
1,8013,411453,2272,400,277,38,0,0,11,34
2,0,8285,37036,2134,0,0,167,0,0,0
3,0,138,1288,19605,0,0,87,3,0,0
4,1712,372,0,0,1787,3,0,0,7,4
5,1938,44,0,0,13,1,0,0,0,0
6,0,0,80,331,0,0,1013,0,0,0
7,0,0,0,113,0,0,63,54,0,0
8,4,2,0,0,6,0,0,0,0,0
9,0,2,0,0,1,0,0,0,0,0
