,0,1,2,3,4,5,6,7,8,9
0,485365,15538,0,0,106,125,0,0,2,73
1,3272,416447,2332,228,102,7,0,0,8,102
2,0,5746,41203,634,0,0,20,19,0,0
3,0,299,142,20632,0,0,47,1,0,0
4,2406,446,0,0,982,9,0,0,16,26
5,1914,81,0,0,0,1,0,0,0,0
6,0,0,280,297,0,0,843,4,0,0
7,0,0,0,174,0,0,24,32,0,0
8,6,1,0,0,4,0,0,0,1,0
9,2,1,0,0,0,0,0,0,0,0
