,0,1,2,3,4,5,6,7,8,9
0,470811,28718,578,0,1008,66,0,0,6,22
1,2711,408033,10433,1102,154,2,15,15,3,30
2,0,1521,43128,2629,0,0,222,122,0,0
3,0,0,647,19866,0,0,181,427,0,0
4,1715,373,0,0,1766,7,0,0,13,11
5,1861,131,0,0,3,1,0,0,0,0
6,0,0,39,352,0,0,966,67,0,0
7,0,0,0,140,0,0,12,78,0,0
8,5,1,0,0,6,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
