,0,1,2,3,4,5,6,7,8,9
0,493954,4503,0,0,2407,183,0,0,150,12
1,1795,418366,1983,86,137,78,0,1,4,48
2,0,3468,43785,234,0,0,65,70,0,0
3,0,243,1060,19550,0,0,77,191,0,0
4,864,218,0,0,2718,0,0,0,67,18
5,1953,28,0,0,14,0,0,0,1,0
6,0,0,144,146,0,0,1120,14,0,0
7,0,0,0,134,0,0,32,64,0,0
8,3,0,0,0,9,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
