,0,1,2,3,4,5,6,7,8,9
0,497339,2892,0,0,626,320,0,0,28,4
1,3726,413844,4212,189,436,38,6,0,47,0
2,0,2166,44657,614,0,0,118,67,0,0
3,0,186,1267,19516,0,0,147,5,0,0
4,1511,181,0,0,2143,8,0,0,40,2
5,1968,15,0,0,4,9,0,0,0,0
6,0,0,268,203,0,0,914,39,0,0
7,0,0,0,161,0,0,33,36,0,0
8,5,0,0,0,7,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
