,0,1,2,3,4,5,6,7,8,9
0,500160,482,0,0,452,67,0,0,1,47
1,462,421211,570,17,153,5,0,0,0,80
2,0,1178,45923,511,0,0,10,0,0,0
3,0,51,383,20558,0,0,114,15,0,0
4,2246,33,0,0,1583,0,0,0,2,21
5,1989,5,0,0,1,1,0,0,0,0
6,0,0,325,287,0,0,810,2,0,0
7,0,0,0,167,0,0,41,22,0,0
8,7,0,0,0,5,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
