,0,1,2,3,4,5,6,7,8,9
0,500310,439,0,0,393,33,0,0,21,13
1,500,421649,234,4,84,0,0,0,21,6
2,0,3791,43096,734,0,0,1,0,0,0
3,0,153,520,20296,0,0,129,23,0,0
4,1936,80,0,0,1797,1,0,0,59,12
5,1989,2,0,0,5,0,0,0,0,0
6,0,0,272,191,0,0,961,0,0,0
7,0,0,0,168,0,0,19,43,0,0
8,5,1,0,0,6,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
