,0,1,2,3,4,5,6,7,8,9
0,493081,7408,1,0,393,223,0,0,32,71
1,3638,416343,1759,538,64,78,0,0,38,40
2,0,6643,39721,1221,0,0,37,0,0,0
3,0,659,764,19577,0,0,111,10,0,0
4,1836,168,0,0,1808,7,0,0,54,12
5,1943,50,0,0,1,2,0,0,0,0
6,0,0,415,167,0,0,842,0,0,0
7,0,0,1,166,0,0,40,23,0,0
8,4,0,0,0,8,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
