,0,1,2,3,4,5,6,7,8,9
0,500741,312,2,0,86,37,0,0,1,30
1,1625,419800,1033,10,7,2,0,0,17,4
2,0,1002,46325,293,0,0,2,0,0,0
3,0,0,719,20391,0,0,5,6,0,0
4,2717,63,0,0,1084,0,0,0,13,8
5,1994,1,0,0,1,0,0,0,0,0
6,0,0,238,198,0,0,988,0,0,0
7,0,0,0,175,0,0,9,46,0,0
8,7,0,0,0,5,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
