,0,1,2,3,4,5,6,7,8,9
0,498836,1371,0,0,661,219,0,0,40,82
1,1094,419753,810,714,64,4,0,3,5,51
2,0,2382,43609,1566,0,0,59,6,0,0
3,0,468,1068,19400,0,0,97,88,0,0
4,1856,183,0,0,1765,3,0,0,50,28
5,1981,7,0,0,2,6,0,0,0,0
6,0,0,329,247,0,0,848,0,0,0
7,0,0,2,195,0,0,12,21,0,0
8,6,1,0,0,5,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
