,0,1,2,3,4,5,6,7,8,9
0,489824,8690,0,0,2354,186,0,0,11,144
1,5609,415531,901,73,359,3,0,5,1,16
2,0,6813,39991,707,0,0,22,89,0,0
3,0,325,1135,19415,0,0,94,152,0,0
4,1312,379,0,0,2161,0,0,0,12,21
5,1941,43,0,0,11,0,0,0,0,1
6,0,0,282,228,0,0,876,38,0,0
7,0,0,0,183,0,0,16,31,0,0
8,5,3,0,0,4,0,0,0,0,0
9,2,0,0,0,1,0,0,0,0,0
