,0,1,2,3,4,5,6,7,8,9
0,496047,2668,0,0,981,1467,0,0,5,41
1,427,420274,1679,40,16,5,0,0,57,0
2,0,1811,45332,466,0,0,13,0,0,0
3,0,55,1603,19225,0,0,166,72,0,0
4,1221,223,0,0,2397,4,0,0,26,14
5,1957,19,0,0,8,11,0,0,0,1
6,0,0,164,116,0,0,1125,19,0,0
7,0,0,0,115,0,0,50,65,0,0
8,3,1,0,0,8,0,0,0,0,0
9,1,2,0,0,0,0,0,0,0,0
