,0,1,2,3,4,5,6,7,8,9
0,497080,3351,0,0,703,43,0,0,1,31
1,8545,412121,1434,91,246,9,0,0,17,35
2,0,7424,39422,762,0,0,13,1,0,0
3,0,669,1110,19118,0,0,168,56,0,0
4,1480,235,0,0,2139,3,0,0,13,15
5,1970,22,0,0,2,2,0,0,0,0
6,0,4,252,120,0,0,1044,4,0,0
7,0,0,0,177,0,0,27,26,0,0
8,5,2,0,0,5,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
