,0,1,2,3,4,5,6,7,8,9
0,494701,5538,0,0,765,195,0,0,1,9
1,4539,414530,3041,116,214,30,0,0,15,13
2,0,5698,40754,1107,0,0,59,4,0,0
3,0,604,800,19558,0,0,89,70,0,0
4,1960,265,0,0,1632,3,0,0,9,16
5,1968,22,0,0,2,4,0,0,0,0
6,0,0,176,270,0,0,938,40,0,0
7,0,0,0,173,0,0,12,45,0,0
8,4,2,0,0,6,0,0,0,0,0
9,3,0,0,0,0,0,0,0,0,0
