,0,1,2,3,4,5,6,7,8,9
0,496162,3435,0,0,1473,71,0,0,35,33
1,16,421865,533,51,11,0,0,0,15,7
2,0,1574,45479,408,0,0,43,118,0,0
3,0,11,518,20330,0,0,66,196,0,0
4,824,371,0,0,2651,5,0,0,27,7
5,1957,29,0,0,8,1,0,0,1,0
6,0,0,338,159,0,0,887,40,0,0
7,0,0,0,152,0,0,8,70,0,0
8,3,1,0,0,8,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
