,0,1,2,3,4,5,6,7,8,9
0,497797,2826,0,0,512,44,0,0,12,18
1,4179,416288,1621,288,83,1,0,0,31,7
2,0,2715,44037,788,0,0,70,11,1,0
3,0,312,340,20370,0,0,66,33,0,0
4,1424,269,0,0,2132,0,0,0,49,11
5,1971,23,0,0,1,1,0,0,0,0
6,0,0,293,108,0,0,974,49,0,0
7,0,0,2,129,0,0,27,72,0,0
8,5,1,0,0,6,0,0,0,0,0
9,2,1,0,0,0,0,0,0,0,0
